occurrence_id,movie_id,movie_title,genre,director_name,director_id,oscar_year,won_oscar,exact_word,surrounding_text,linguistic_context,timestamp,total_count_fucks,average_fucks_per_hour,synopsis,image
3339,154,District 9,Action,Neill Blomkamp,103.0,2010,False,fucking,Fuck! I'm not fucking scared of you.,insult,"01:33:54,186",156,89.48,A government agent tasked with evicting alien refugees from a Johannesburg shantytown is accidentally infected with alien DNA.,
3340,154,District 9,Action,Neill Blomkamp,103.0,2010,False,fucking,Big fucking men.,general_expletive,"01:34:05,113",156,89.48,A government agent tasked with evicting alien refugees from a Johannesburg shantytown is accidentally infected with alien DNA.,
3341,154,District 9,Action,Neill Blomkamp,103.0,2010,False,fucking,Is that all you've fucking got?,insult,"01:35:04,214",156,89.48,A government agent tasked with evicting alien refugees from a Johannesburg shantytown is accidentally infected with alien DNA.,
3342,154,District 9,Action,Neill Blomkamp,103.0,2010,False,fuck,"Select weapons. Okay, fuck. Which one?",general_expletive,"01:35:21,857",156,89.48,A government agent tasked with evicting alien refugees from a Johannesburg shantytown is accidentally infected with alien DNA.,
3343,154,District 9,Action,Neill Blomkamp,103.0,2010,False,Fuck,Fuck!,general_expletive,"01:36:16,203",156,89.48,A government agent tasked with evicting alien refugees from a Johannesburg shantytown is accidentally infected with alien DNA.,
3344,154,District 9,Action,Neill Blomkamp,103.0,2010,False,Fuck,Fuck. Fuck.,general_expletive,"01:36:31,968",156,89.48,A government agent tasked with evicting alien refugees from a Johannesburg shantytown is accidentally infected with alien DNA.,
3345,154,District 9,Action,Neill Blomkamp,103.0,2010,False,Fuck,Fuck. Fuck.,general_expletive,"01:36:31,968",156,89.48,A government agent tasked with evicting alien refugees from a Johannesburg shantytown is accidentally infected with alien DNA.,
3346,154,District 9,Action,Neill Blomkamp,103.0,2010,False,fucking,"You wanna fucking play with me, Koobus?",insult,"01:36:34,054",156,89.48,A government agent tasked with evicting alien refugees from a Johannesburg shantytown is accidentally infected with alien DNA.,
3347,154,District 9,Action,Neill Blomkamp,103.0,2010,False,fucker,You fucker!,insult,"01:36:37,432",156,89.48,A government agent tasked with evicting alien refugees from a Johannesburg shantytown is accidentally infected with alien DNA.,
3348,154,District 9,Action,Neill Blomkamp,103.0,2010,False,fucking,I'm gonna just fucking kill you myself.,insult,"01:39:33,066",156,89.48,A government agent tasked with evicting alien refugees from a Johannesburg shantytown is accidentally infected with alien DNA.,
3349,154,District 9,Action,Neill Blomkamp,103.0,2010,False,fucker,"Stay back, you fucker.",insult,"01:39:44,744",156,89.48,A government agent tasked with evicting alien refugees from a Johannesburg shantytown is accidentally infected with alien DNA.,
3350,289,A Complete Unknown,Biography,James Mangold,156.0,2025,False,fucking,- It means two fucking o'clock! - All right. Okay.,general_expletive,"00:24:57,829",29,13.33,"Bob Dylan arrives in New York in 1961 and transforms folk music, culminating in his controversial electrification at Newport in 1965.",
3351,289,A Complete Unknown,Biography,James Mangold,156.0,2025,False,fucking,Is this a fucking gig or something?,general_expletive,"01:12:28,469",29,13.33,"Bob Dylan arrives in New York in 1961 and transforms folk music, culminating in his controversial electrification at Newport in 1965.",
3352,289,A Complete Unknown,Biography,James Mangold,156.0,2025,False,fuck,They should just fuck off and let me be.,insult,"01:14:06,525",29,13.33,"Bob Dylan arrives in New York in 1961 and transforms folk music, culminating in his controversial electrification at Newport in 1965.",
3353,289,A Complete Unknown,Biography,James Mangold,156.0,2025,False,fuck,They should fuck off and let you be what?,insult,"01:14:16,910",29,13.33,"Bob Dylan arrives in New York in 1961 and transforms folk music, culminating in his controversial electrification at Newport in 1965.",
3354,289,A Complete Unknown,Biography,James Mangold,156.0,2025,False,fucking,That's Bob fucking Dylan right there.,general_expletive,"01:16:46,226",29,13.33,"Bob Dylan arrives in New York in 1961 and transforms folk music, culminating in his controversial electrification at Newport in 1965.",
3355,289,A Complete Unknown,Biography,James Mangold,156.0,2025,False,Fuck,"- Hey, get off! - Fuck off!",insult,"01:16:57,070",29,13.33,"Bob Dylan arrives in New York in 1961 and transforms folk music, culminating in his controversial electrification at Newport in 1965.",
3356,289,A Complete Unknown,Biography,James Mangold,156.0,2025,False,fucking,It's like fucking Ritz Crackers.,general_expletive,"01:21:32,178",29,13.33,"Bob Dylan arrives in New York in 1961 and transforms folk music, culminating in his controversial electrification at Newport in 1965.",
3357,289,A Complete Unknown,Biography,James Mangold,156.0,2025,False,fucking,It's my fucking guitar.,general_expletive,"01:31:32,737",29,13.33,"Bob Dylan arrives in New York in 1961 and transforms folk music, culminating in his controversial electrification at Newport in 1965.",
3358,289,A Complete Unknown,Biography,James Mangold,156.0,2025,False,fuck,"Hey, Bob. Where the fuck are you?",insult,"01:32:31,629",29,13.33,"Bob Dylan arrives in New York in 1961 and transforms folk music, culminating in his controversial electrification at Newport in 1965.",
3359,289,A Complete Unknown,Biography,James Mangold,156.0,2025,False,fuck,What in the fuck?,exclamation_shock,"01:33:22,597",29,13.33,"Bob Dylan arrives in New York in 1961 and transforms folk music, culminating in his controversial electrification at Newport in 1965.",
3360,289,A Complete Unknown,Biography,James Mangold,156.0,2025,False,fuck,Just fuck off and sing.,insult,"01:43:05,262",29,13.33,"Bob Dylan arrives in New York in 1961 and transforms folk music, culminating in his controversial electrification at Newport in 1965.",
3361,289,A Complete Unknown,Biography,James Mangold,156.0,2025,False,fucking,but there's a lot of fucking people here...,general_expletive,"01:47:05,043",29,13.33,"Bob Dylan arrives in New York in 1961 and transforms folk music, culminating in his controversial electrification at Newport in 1965.",
3362,289,A Complete Unknown,Biography,James Mangold,156.0,2025,False,fuck,What the fuck?,exclamation_shock,"01:50:26,745",29,13.33,"Bob Dylan arrives in New York in 1961 and transforms folk music, culminating in his controversial electrification at Newport in 1965.",
3363,289,A Complete Unknown,Biography,James Mangold,156.0,2025,False,Fuck,Fuck.,general_expletive,"01:50:33,585",29,13.33,"Bob Dylan arrives in New York in 1961 and transforms folk music, culminating in his controversial electrification at Newport in 1965.",
3364,289,A Complete Unknown,Biography,James Mangold,156.0,2025,False,fucking,The parable of the fucking what?,exclamation_shock,"01:50:52,395",29,13.33,"Bob Dylan arrives in New York in 1961 and transforms folk music, culminating in his controversial electrification at Newport in 1965.",
3365,289,A Complete Unknown,Biography,James Mangold,156.0,2025,False,fucking,It's the crack of fucking dawn here!,general_expletive,"01:50:54,731",29,13.33,"Bob Dylan arrives in New York in 1961 and transforms folk music, culminating in his controversial electrification at Newport in 1965.",
3366,289,A Complete Unknown,Biography,James Mangold,156.0,2025,False,fucking,"it's more fun to be in a fucking band, man?",general_expletive,"01:54:04,921",29,13.33,"Bob Dylan arrives in New York in 1961 and transforms folk music, culminating in his controversial electrification at Newport in 1965.",
3367,289,A Complete Unknown,Biography,James Mangold,156.0,2025,False,fuck,"Well, fuck them.",insult,"01:56:13,591",29,13.33,"Bob Dylan arrives in New York in 1961 and transforms folk music, culminating in his controversial electrification at Newport in 1965.",
3368,289,A Complete Unknown,Biography,James Mangold,156.0,2025,False,fucking,Drop a dime in any fucking jukebox!,general_expletive,"02:00:16,375",29,13.33,"Bob Dylan arrives in New York in 1961 and transforms folk music, culminating in his controversial electrification at Newport in 1965.",
3369,289,A Complete Unknown,Biography,James Mangold,156.0,2025,False,fucking,Tell 'em to turn the fucking sound down!,general_expletive,"02:00:20,588",29,13.33,"Bob Dylan arrives in New York in 1961 and transforms folk music, culminating in his controversial electrification at Newport in 1965.",
3370,289,A Complete Unknown,Biography,James Mangold,156.0,2025,False,Fuck,Fuck this.,general_expletive,"02:00:25,218",29,13.33,"Bob Dylan arrives in New York in 1961 and transforms folk music, culminating in his controversial electrification at Newport in 1965.",
3371,289,A Complete Unknown,Biography,James Mangold,156.0,2025,False,fucking,Turn the fucking music down!,general_expletive,"02:00:41,943",29,13.33,"Bob Dylan arrives in New York in 1961 and transforms folk music, culminating in his controversial electrification at Newport in 1965.",
3372,289,A Complete Unknown,Biography,James Mangold,156.0,2025,False,fuck,Come on! What the fuck is this? Bullshit!,exclamation_shock,"02:01:20,523",29,13.33,"Bob Dylan arrives in New York in 1961 and transforms folk music, culminating in his controversial electrification at Newport in 1965.",
3373,289,A Complete Unknown,Biography,James Mangold,156.0,2025,False,fucking,"'Cause it sounds fucking great, man.",general_expletive,"02:01:54,015",29,13.33,"Bob Dylan arrives in New York in 1961 and transforms folk music, culminating in his controversial electrification at Newport in 1965.",
3374,289,A Complete Unknown,Biography,James Mangold,156.0,2025,False,Fuck,"- Fuck the board! - You're on the board,",insult,"02:01:58,894",29,13.33,"Bob Dylan arrives in New York in 1961 and transforms folk music, culminating in his controversial electrification at Newport in 1965.",
3375,289,A Complete Unknown,Biography,James Mangold,156.0,2025,False,fucking,you fucking moron!,insult,"02:02:01,147",29,13.33,"Bob Dylan arrives in New York in 1961 and transforms folk music, culminating in his controversial electrification at Newport in 1965.",
3376,289,A Complete Unknown,Biography,James Mangold,156.0,2025,False,fucking,"No! Get back! Open your fucking ears, man!",exclamation_shock,"02:02:24,962",29,13.33,"Bob Dylan arrives in New York in 1961 and transforms folk music, culminating in his controversial electrification at Newport in 1965.",
3377,289,A Complete Unknown,Biography,James Mangold,156.0,2025,False,fuck,Let's get the fuck out of here.,general_expletive,"02:05:02,119",29,13.33,"Bob Dylan arrives in New York in 1961 and transforms folk music, culminating in his controversial electrification at Newport in 1965.",
3378,289,A Complete Unknown,Biography,James Mangold,156.0,2025,False,Fuck,"Bobby, you broke it down and blew my mind! Fuck!",insult,"02:05:07,583",29,13.33,"Bob Dylan arrives in New York in 1961 and transforms folk music, culminating in his controversial electrification at Newport in 1965.",
3379,270,The Banshees of Inisherin,Comedy,Martin McDonagh,144.0,2023,False,fuck,but fuck it.,general_expletive,"00:15:30,889",6,3.36,"On a remote Irish island, one man abruptly ends his friendship with another, with darkly comic and tragic consequences.",
3380,270,The Banshees of Inisherin,Comedy,Martin McDonagh,144.0,2023,False,fucked,I'll be pure fucked!,general_expletive,"00:33:09,823",6,3.36,"On a remote Irish island, one man abruptly ends his friendship with another, with darkly comic and tragic consequences.",
3381,270,The Banshees of Inisherin,Comedy,Martin McDonagh,144.0,2023,False,fucked,You will be pure fucked!,insult,"00:33:11,742",6,3.36,"On a remote Irish island, one man abruptly ends his friendship with another, with darkly comic and tragic consequences.",
3382,270,The Banshees of Inisherin,Comedy,Martin McDonagh,144.0,2023,False,fucked,"Yes, you will be pure fucked!",insult,"00:33:13,118",6,3.36,"On a remote Irish island, one man abruptly ends his friendship with another, with darkly comic and tragic consequences.",
3383,270,The Banshees of Inisherin,Comedy,Martin McDonagh,144.0,2023,False,fuck,"For fuck's sake, like.",general_expletive,"00:55:49,308",6,3.36,"On a remote Irish island, one man abruptly ends his friendship with another, with darkly comic and tragic consequences.",
3384,270,The Banshees of Inisherin,Comedy,Martin McDonagh,144.0,2023,False,fucking,I don't fucking care.,general_expletive,"01:45:45,012",6,3.36,"On a remote Irish island, one man abruptly ends his friendship with another, with darkly comic and tragic consequences.",
3385,177,Moneyball,Biography,Bennett Miller,90.0,2012,False,fuck,"Then what the fuck are you talking about, man?",insult,"00:11:54,463",2,0.94,Oakland A's general manager Billy Beane uses statistical analysis to assemble a competitive team on a shoestring budget.,
